DATAFLOW,LAST UPDATE,freq,leg_form,farmtype,so_eur,crops,uaarea,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Hungary,2020,192650,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Ireland,2010,124380,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Ireland,2013,118300,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Ireland,2016,121320,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Ireland,2020,119980,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Italy,2010,1295300,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Italy,2013,1206600,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Italy,2016,1271500,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Italy,2020,1117350,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Lithuania,2010,276810,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Lithuania,2013,268870,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Lithuania,2016,229560,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Lithuania,2020,185900,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Luxembourg,2010,1560,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Luxembourg,2013,1370,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Luxembourg,2016,1230,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Luxembourg,2020,1140,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Latvia,2010,161620,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Latvia,2013,116980,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Latvia,2016,115190,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Latvia,2020,93340,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Malta,2010,1540,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Malta,2013,1670,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Malta,2016,1860,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Malta,2020,1460,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Netherlands,2010,73990,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Netherlands,2013,67840,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Netherlands,2016,54130,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Netherlands,2020,50990,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Poland,2010,2387340,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Poland,2013,2180570,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Poland,2016,2155450,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Poland,2020,2003110,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Portugal,2010,230340,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Portugal,2013,218670,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Portugal,2016,213670,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Portugal,2020,225670,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Romania,2010,1210510,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Romania,2013,1295180,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Romania,2016,1304230,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Romania,2020,1088170,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Sweden,2010,106400,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Sweden,2013,112420,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Sweden,2016,111660,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Sweden,2020,105450,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Slovenia,2010,122320,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Slovenia,2013,120630,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Slovenia,2016,112390,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Slovenia,2020,110270,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Slovakia,2010,18150,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Slovakia,2013,19870,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Slovakia,2016,25170,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Hectare,Slovakia,2020,25900,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Austria,2010,26590,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Austria,2013,24430,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Austria,2016,21940,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Austria,2020,18830,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Belgium,2010,5190,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Belgium,2013,4980,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Belgium,2016,4770,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Belgium,2020,4680,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Bulgaria,2010,10730,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Bulgaria,2013,10880,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Bulgaria,2016,9650,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Bulgaria,2020,12230,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Cyprus,2010,2030,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Cyprus,2013,1770,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Cyprus,2016,1680,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Cyprus,2020,2010,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Czechia,2010,4180,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Czechia,2013,4940,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Czechia,2016,5180,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Czechia,2020,4390,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Germany,2010,47310,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Germany,2013,44580,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Germany,2016,44370,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Germany,2020,44760,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Denmark,2010,8050,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Denmark,2013,7750,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Denmark,2016,7580,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Denmark,2020,6890,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Estonia,2010,4070,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Estonia,2013,3970,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Estonia,2016,3490,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Estonia,2020,2910,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Greece,2010,87770,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Greece,2013,86520,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Greece,2016,83890,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Greece,2020,71080,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Spain,2010,141850,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Spain,2013,140780,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Spain,2016,140430,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Spain,2020,131900,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Finland,2010,7420,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Finland,2013,6160,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Finland,2016,6440,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Finland,2020,6140,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,France,2010,46640,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,France,2013,41090,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,France,2016,42050,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,France,2020,34280,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Croatia,2010,31390,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Croatia,2013,24690,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Croatia,2016,20080,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Croatia,2020,21340,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Hungary,2010,26540,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Hungary,2013,25550,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Hungary,2016,27560,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Hungary,2020,27420,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Ireland,2010,16350,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Ireland,2013,15610,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Ireland,2016,16030,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Ireland,2020,15920,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Italy,2010,186150,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Italy,2013,172900,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Italy,2016,179960,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Italy,2020,159940,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Lithuania,2010,39900,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Lithuania,2013,38440,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Lithuania,2016,32770,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Lithuania,2020,26290,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Luxembourg,2010,220,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Luxembourg,2013,190,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Luxembourg,2016,170,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Luxembourg,2020,160,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Latvia,2010,22660,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Latvia,2013,16090,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Latvia,2016,15880,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Latvia,2020,13190,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Malta,2010,230,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Malta,2013,250,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Malta,2016,290,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Malta,2020,220,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Netherlands,2010,10260,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Netherlands,2013,9400,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Netherlands,2016,7320,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Netherlands,2020,6890,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Poland,2010,334950,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Poland,2013,308200,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Poland,2016,306220,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Poland,2020,282460,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Portugal,2010,33170,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Portugal,2013,31310,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Portugal,2016,30850,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Portugal,2020,32490,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Romania,2010,182440,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Romania,2013,193870,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Romania,2016,194180,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Romania,2020,161020,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Sweden,2010,15100,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Sweden,2013,15770,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Sweden,2016,15660,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Sweden,2020,14800,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Slovenia,2010,17440,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Slovenia,2013,17260,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Slovenia,2016,16060,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Slovenia,2020,15640,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Slovakia,2010,2660,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 5 to 9.9 ha,Holding,Slovakia,2013,2860,,
