DATAFLOW,LAST UPDATE,freq,sex,age,terrtypo,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Romania,2005,1042271,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Romania,2006,1018457,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Romania,2007,1001974,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Romania,2008,985758,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Romania,2009,976120,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Romania,2010,966417,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Romania,2011,955884,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Romania,2012,935265,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Romania,2013,916274,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Romania,2014,897772,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Romania,2015,886518,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Romania,2016,874961,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Romania,2017,865095,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Romania,2018,856411,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Romania,2019,842771,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Romania,2020,832752,e,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Romania,2021,824318,e,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Romania,2022,852416,e,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Romania,2023,841932,e,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2000,82672,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2001,81145,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2002,79687,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2003,78645,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2004,76988,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2005,75442,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2006,73274,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2007,71861,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2008,70525,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2009,69916,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2010,69318,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2011,69243,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2012,69392,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2013,70284,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2014,71687,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2015,73256,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2016,75158,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2017,77796,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2018,79366,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2019,80648,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2020,81085,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2021,81142,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2022,81165,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Sweden,2023,80600,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovenia,2003,93184,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovenia,2004,90610,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovenia,2005,88662,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovenia,2006,87313,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovenia,2007,86191,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovenia,2008,85297,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovenia,2009,85585,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovenia,2010,85994,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovenia,2011,86563,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovenia,2012,86958,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovenia,2013,87773,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovenia,2014,88267,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovenia,2015,88996,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovenia,2016,89414,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovenia,2017,89755,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovenia,2018,90164,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovenia,2019,90949,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovenia,2020,91637,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovenia,2021,92310,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovenia,2022,92493,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovenia,2023,92250,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2002,201843,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2003,196086,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2004,190602,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2005,186010,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2006,181226,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2007,176801,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2008,173019,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2009,169896,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2010,168888,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2011,167806,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2012,166914,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2013,165743,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2014,164835,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2015,164173,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2016,163818,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2017,164646,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2018,165637,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2019,166511,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2020,166805,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2021,167093,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2022,166660,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Slovakia,2023,166849,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2002,191179,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2003,192660,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2004,193944,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2005,195442,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2006,195956,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2007,195287,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2008,194104,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2009,193500,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2010,193557,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2011,194372,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2012,194819,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2013,196209,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2014,197912,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2015,201137,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2016,206517,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2017,210628,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2018,213861,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2019,215148,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2020,216423,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2021,216881,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2022,217832,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Austria,2023,223124,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2000,481935,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2001,482223,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2002,483643,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2003,484261,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2004,483681,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2005,484010,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2006,485962,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2007,487539,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2008,490267,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2009,496128,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2010,503001,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2012,522453,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2013,527991,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2014,533014,b,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2015,537590,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2016,542702,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2017,545960,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2018,548548,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2019,550804,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2020,551925,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2021,551714,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2022,550911,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Belgium,2023,553979,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2000,87164,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2001,86358,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2002,82755,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2003,83227,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2004,81597,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2005,79177,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2006,76648,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2007,74598,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2008,75697,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2009,77264,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2010,79415,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2011,81812,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2012,84070,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2013,86914,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2014,89090,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2015,91870,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2016,94050,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2017,96249,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2018,97977,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2019,99462,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2020,100852,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2021,101072,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2022,101977,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Bulgaria,2023,96790,b,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Cyprus,1995,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Cyprus,1996,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Cyprus,1997,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Cyprus,1998,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Cyprus,1999,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Cyprus,2000,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Cyprus,2001,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Cyprus,2002,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Cyprus,2003,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Cyprus,2004,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Cyprus,2005,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly urban regions,Cyprus,2006,,m,
